"Symbol","EndDate","StateTypeCode","Area","ApplyTypeCode","ApplyType","Invention","UtilityModel"
"002799","2020-12-31","1","1","S5204","截至报告期末累计获得","",""
"002799","2021-12-31","1","1","S5202","已获得","",""
"002799","2021-12-31","1","1","S5204","截至报告期末累计获得","",""
"002801","2016-12-31","1","1","S5206","截止报告期末累计已授权","4","79"
"002801","2017-12-31","1","1","S5206","截止报告期末累计已授权","4","91"
"002801","2017-12-31","1","1","S5201","已申请","11",""
"002801","2017-12-31","1","1","S5203","已授权","",""
"002801","2018-12-31","1","1","S5204","截至报告期末累计获得","4","84"
"002801","2018-12-31","1","1","S5201","已申请","5","14"
"002801","2018-12-31","1","1","S5203","已授权","",""
"002801","2019-12-31","1","1","S5204","截至报告期末累计获得","6","64"
"002801","2020-12-31","1","1","S5204","截至报告期末累计获得","8","81"
"002801","2020-12-31","1","1","S5202","已获得","2","16"
"002801","2021-12-31","1","1","S5204","截至报告期末累计获得","12","129"
"002801","2021-12-31","1","1","S5203","已授权","4","53"
"002802","2016-12-31","1","1","S5204","截至报告期末累计获得","11",""
"002802","2016-12-31","1","1","S5205","截止报告期末累计已被受理","3",""
"002802","2017-12-31","1","1","S5204","截至报告期末累计获得","11",""
"002802","2017-12-31","1","1","S5205","截止报告期末累计已被受理","5",""
"002802","2018-12-31","1","1","S5204","截至报告期末累计获得","11","1"
"002802","2019-12-31","1","1","S5204","截至报告期末累计获得","12","2"
"002802","2019-12-31","1","1","S5205","截止报告期末累计已被受理","9",""
"002802","2020-12-31","1","1","S5204","截至报告期末累计获得","15","2"
"002802","2021-12-31","1","1","S5204","截至报告期末累计获得","23","10"
"002803","2020-12-31","1","1","S5204","截至报告期末累计获得","25","112"
"002805","2016-12-31","1","1","S5206","截止报告期末累计已授权","",""
"002805","2017-12-31","1","1","S5202","已获得","",""
"002805","2017-12-31","1","1","S5204","截至报告期末累计获得","",""
"002805","2021-12-31","1","1","S5205","截止报告期末累计已被受理","32","73"
"002805","2021-12-31","1","1","S5206","截止报告期末累计已授权","18","45"
"002806","2016-12-31","1","1","S5204","截至报告期末累计获得","5","10"
"002806","2017-12-31","1","1","S5204","截至报告期末累计获得","9","10"
"002806","2017-12-31","1","1","S5206","截止报告期末累计已授权","",""
"002806","2017-12-31","1","1","S5203","已授权","4",""
"002806","2017-12-31","1","1","S5205","截止报告期末累计已被受理","",""
"002806","2017-12-31","1","1","S5201","已申请","2","3"
"002808","2016-12-31","1","1","S5201","已申请","3","4"
"002808","2017-12-31","1","1","S5203","已授权","",""
"002808","2017-12-31","1","1","S5201","已申请","11","2"
"002808","2017-12-31","1","1","S5204","截至报告期末累计获得","4","6"
"002808","2017-12-31","1","1","S5205","截止报告期末累计已被受理","14","1"
"002808","2018-12-31","1","1","S5201","已申请","","1"
"002808","2018-12-31","1","1","S5203","已授权","","3"
"002808","2018-12-31","1","1","S5206","截止报告期末累计已授权","4","7"
"002808","2019-12-31","1","1","S5201","已申请","5","6"
"002808","2019-12-31","1","1","S5206","截止报告期末累计已授权","4","9"
"002808","2019-12-31","1","1","S5205","截止报告期末累计已被受理","16",""
"002808","2020-12-31","1","1","S5202","已获得","6","14"
"002808","2021-12-31","1","1","S5203","已授权","3","1"
"002808","2021-12-31","1","1","S5204","截至报告期末累计获得","9","16"
"002809","2016-12-31","1","1","S5204","截至报告期末累计获得","50",""
"002809","2016-12-31","1","1","S5201","已申请","7",""
"002809","2019-12-31","1","1","S5205","截止报告期末累计已被受理","50",""
"002809","2019-12-31","1","1","S5206","截止报告期末累计已授权","50",""
"002809","2021-12-31","1","1","S5205","截止报告期末累计已被受理","79",""
"002810","2016-12-31","1","1","S5202","已获得","1","9"
"002810","2016-12-31","1","1","S5201","已申请","2",""
"002810","2016-12-31","1","1","S5204","截至报告期末累计获得","3","24"
"002810","2017-12-31","1","1","S5202","已获得","","8"
"002810","2017-12-31","1","1","S5204","截至报告期末累计获得","5","32"
"002810","2018-12-31","1","1","S5204","截至报告期末累计获得","7","35"
"002810","2019-12-31","1","1","S5204","截至报告期末累计获得","8","49"
"002811","2018-12-31","1","1","S5204","截至报告期末累计获得","2","36"
"002811","2019-12-31","1","1","S5204","截至报告期末累计获得","",""
"002811","2019-12-31","1","1","S5205","截止报告期末累计已被受理","",""
"002811","2020-12-31","1","1","S5204","截至报告期末累计获得","",""
"002811","2021-12-31","2","1","S5203","已授权","1","41"
"002811","2021-12-31","1","1","S5204","截至报告期末累计获得","",""
"002812","2016-12-31","1","1","S5202","已获得","6","71"
"002812","2017-12-31","1","1","S5204","截至报告期末累计获得","6","77"
"002812","2017-12-31","1","1","S5202","已获得","","9"
"002812","2017-12-31","1","1","S5201","已申请","",""
"002812","2018-12-31","1","1","S5204","截至报告期末累计获得","12","151"
"002812","2019-12-31","1","1","S5204","截至报告期末累计获得","14","159"
"002812","2020-12-31","1","1","S5204","截至报告期末累计获得","43","315"
"002812","2021-12-31","1","1","S5204","截至报告期末累计获得","73","362"
"002812","2021-12-31","1","2","S5204","截至报告期末累计获得","13","0"
"002815","2016-12-31","1","1","S5204","截至报告期末累计获得","55",""
"002815","2016-12-31","1","1","S5201","已申请","114",""
"002815","2016-12-31","1","1","S5205","截止报告期末累计已被受理","407",""
"002815","2016-12-31","1","2","S5205","截止报告期末累计已被受理","",""
"002815","2016-12-31","1","2","S5201","已申请","",""
"002815","2017-12-31","1","1","S5205","截止报告期末累计已被受理","518",""
"002815","2017-12-31","1","2","S5205","截止报告期末累计已被受理","",""
"002815","2017-12-31","1","1","S5201","已申请","97",""
"002815","2018-12-31","1","1","S5205","截止报告期末累计已被受理","644",""
"002815","2018-12-31","1","2","S5205","截止报告期末累计已被受理","",""
"002815","2018-12-31","1","1","S5201","已申请","111",""
"002815","2019-12-31","1","1","S5205","截止报告期末累计已被受理","722",""
"002815","2019-12-31","1","2","S5205","截止报告期末累计已被受理","",""
"002815","2019-12-31","1","1","S5204","截至报告期末累计获得","244","85"
"002815","2019-12-31","1","1","S5201","已申请","",""
"002815","2019-12-31","1","2","S5201","已申请","",""
"002815","2020-12-31","1","1","S5204","截至报告期末累计获得","198","66"
"002815","2020-12-31","1","1","S5205","截止报告期末累计已被受理","820",""
"002815","2020-12-31","1","2","S5205","截止报告期末累计已被受理","",""
"002815","2020-12-31","1","1","S5201","已申请","77","2"
"002815","2021-12-31","1","1","S5204","截至报告期末累计获得","246","45"
"002815","2021-12-31","1","1","S5201","已申请","36","5"
"002817","2016-12-31","1","1","S5201","已申请","4",""
"002817","2017-12-31","1","1","S5202","已获得","3",""
"002817","2018-12-31","1","1","S5202","已获得","7","2"
"002817","2019-12-31","1","1","S5203","已授权","","2"
"002817","2020-12-31","1","1","S5201","已申请","",""
"002817","2020-12-31","1","1","S5203","已授权","",""
"002817","2021-12-31","1","1","S5201","已申请","7",""
"002820","2016-12-31","1","1","S5204","截至报告期末累计获得","5",""
"002820","2017-12-31","1","1","S5204","截至报告期末累计获得","9",""
"002820","2017-12-31","1","1","S5202","已获得","4",""
"002820","2018-12-31","1","1","S5202","已获得","1",""
"002820","2018-12-31","1","1","S5204","截至报告期末累计获得","10",""
"002820","2019-12-31","1","1","S5204","截至报告期末累计获得","10",""
"002820","2020-12-31","1","1","S5204","截至报告期末累计获得","11",""
"002820","2021-12-31","1","1","S5204","截至报告期末累计获得","12",""
"002821","2016-12-31","1","1","S5205","截止报告期末累计已被受理","72",""
"002821","2016-12-31","1","1","S5206","截止报告期末累计已授权","",""
"002821","2016-12-31","1","2","S5206","截止报告期末累计已授权","",""
"002821","2016-12-31","1","1","S5201","已申请","",""
"002821","2016-12-31","1","2","S5201","已申请","",""
"002821","2016-12-31","1","1","S5203","已授权","",""
"002821","2016-12-31","1","2","S5203","已授权","",""
"002821","2017-12-31","1","1","S5205","截止报告期末累计已被受理","109","13"
"002821","2017-12-31","1","1","S5206","截止报告期末累计已授权","54","4"
"002821","2017-12-31","1","2","S5206","截止报告期末累计已授权","7",""
"002821","2018-12-31","1","1","S5205","截止报告期末累计已被受理","",""
"002821","2018-12-31","1","1","S5206","截止报告期末累计已授权","",""
"002821","2018-12-31","1","2","S5206","截止报告期末累计已授权","",""
"002821","2018-12-31","1","2","S5201","已申请","",""
"002821","2019-12-31","1","1","S5205","截止报告期末累计已被受理","",""
"002821","2019-12-31","1","1","S5206","截止报告期末累计已授权","",""
"002821","2019-12-31","1","2","S5206","截止报告期末累计已授权","",""
"002821","2020-12-31","1","1","S5205","截止报告期末累计已被受理","",""
"002821","2020-12-31","1","1","S5206","截止报告期末累计已授权","",""
"002821","2020-12-31","1","2","S5206","截止报告期末累计已授权","",""
"002821","2021-12-31","1","1","S5201","已申请","",""
"002823","2016-12-31","1","1","S5203","已授权","8","6"
"002823","2016-12-31","1","1","S5206","截止报告期末累计已授权","16","34"
"002823","2017-12-31","1","1","S5203","已授权","2","6"
"002823","2017-12-31","1","1","S5206","截止报告期末累计已授权","18","40"
"002823","2018-12-31","1","1","S5201","已申请","",""
"002823","2018-12-31","1","1","S5203","已授权","",""
"002823","2018-12-31","1","1","S5205","截止报告期末累计已被受理","",""
"002823","2018-12-31","1","1","S5206","截止报告期末累计已授权","18","55"
"002823","2019-12-31","1","1","S5201","已申请","",""
"002823","2019-12-31","1","1","S5203","已授权","",""
"002823","2019-12-31","1","1","S5205","截止报告期末累计已被受理","",""
"002823","2019-12-31","1","1","S5206","截止报告期末累计已授权","21","97"
"002823","2020-12-31","1","1","S5204","截至报告期末累计获得","33","117"
"002824","2016-12-31","1","1","S5204","截至报告期末累计获得","3","2"
"002824","2016-12-31","1","1","S5201","已申请","",""
